img_id,img_filename,y,place,split
2138,images/2415358.jpg,1,1,0
2139,images/2326650.jpg,1,1,0
2140,images/1649.jpg,1,1,0
2141,images/2365861.jpg,1,1,0
2142,images/1592298.jpg,1,1,0
2143,images/2387518.jpg,1,1,0
2144,images/2351832.jpg,1,1,0
2145,images/2341770.jpg,1,1,0
2146,images/2413416.jpg,1,1,0
2147,images/2345844.jpg,1,1,0
2148,images/2372257.jpg,1,1,0
2149,images/2372253.jpg,1,1,0
2150,images/2327218.jpg,1,1,0
2151,images/2347832.jpg,1,1,0
2152,images/2347838.jpg,1,1,0
2153,images/2410295.jpg,1,1,0
2154,images/2410293.jpg,1,1,0
2155,images/2352232.jpg,1,1,0
2156,images/2258.jpg,1,1,0
2157,images/2257.jpg,1,1,0
2158,images/2252.jpg,1,1,0
2159,images/2333138.jpg,1,1,0
2160,images/2364653.jpg,1,1,0
2161,images/2364655.jpg,1,1,0
2162,images/2781.jpg,1,1,0
2163,images/2353520.jpg,1,1,0
2164,images/2348683.jpg,1,1,0
2165,images/2388192.jpg,1,1,0
2166,images/2341306.jpg,1,1,0
2167,images/2341302.jpg,1,1,0
2168,images/2339754.jpg,1,1,0
2169,images/2359160.jpg,1,1,0
2170,images/713506.jpg,1,1,0
2171,images/2343814.jpg,1,1,0
2172,images/2357412.jpg,1,1,0
2173,images/3990.jpg,1,1,0
2174,images/2354853.jpg,1,1,0
2175,images/2361757.jpg,1,1,0
2176,images/2373782.jpg,1,1,0
2177,images/2374787.jpg,1,1,0
2178,images/2359900.jpg,1,1,0
2179,images/3208.jpg,1,1,0
2180,images/2355463.jpg,1,1,0
2181,images/2376559.jpg,1,1,0
2182,images/2351847.jpg,1,1,0
2183,images/1593094.jpg,1,1,0
2184,images/713725.jpg,1,1,0
2185,images/2403114.jpg,1,1,0
2186,images/2406568.jpg,1,1,0
2187,images/2337981.jpg,1,1,0
2188,images/2360178.jpg,1,1,0
2189,images/2378334.jpg,1,1,0
2190,images/2374848.jpg,1,1,0
2191,images/2388985.jpg,1,1,0
2192,images/2399590.jpg,1,1,0
2193,images/2318692.jpg,1,1,0
2194,images/2317246.jpg,1,1,0
2195,images/2399034.jpg,1,1,0
2196,images/2337725.jpg,1,1,0
2197,images/2325538.jpg,1,1,0
2198,images/1592557.jpg,1,1,0
2199,images/2342005.jpg,1,1,0
2200,images/2350725.jpg,1,1,0
2201,images/1384.jpg,1,1,0
2202,images/1380.jpg,1,1,0
2203,images/2324281.jpg,1,1,0
2204,images/2327397.jpg,1,1,0
2205,images/2315500.jpg,1,1,0
2206,images/3273.jpg,1,1,0
2207,images/2322298.jpg,1,1,0
2208,images/2421.jpg,1,1,0
2209,images/2423.jpg,1,1,0
2210,images/2391328.jpg,1,1,0
2211,images/2353196.jpg,1,1,0
2212,images/2415997.jpg,1,1,0
2213,images/1160115.jpg,1,1,0
2214,images/2376763.jpg,1,1,0
2215,images/1810.jpg,1,1,0
2216,images/2345330.jpg,1,1,0
2217,images/2358529.jpg,1,1,0
2218,images/2377957.jpg,1,1,0
2219,images/2332039.jpg,1,1,0
2220,images/2410906.jpg,1,1,0
2221,images/2404010.jpg,1,1,0
2222,images/2399393.jpg,1,1,0
2223,images/2339812.jpg,1,1,0
2224,images/2339819.jpg,1,1,0
2225,images/2380060.jpg,1,1,0
2226,images/2321086.jpg,1,1,0
2227,images/2358065.jpg,1,1,0
2228,images/4510.jpg,1,1,0
2229,images/4516.jpg,1,1,0
2230,images/2417401.jpg,1,1,0
2231,images/2387759.jpg,1,1,0
2232,images/2408687.jpg,1,1,0
2233,images/1592356.jpg,1,1,0
2234,images/2372040.jpg,1,1,0
2235,images/2324048.jpg,1,1,0
2236,images/2317299.jpg,1,1,0
2237,images/742.jpg,1,1,0
2238,images/743.jpg,1,1,0
2239,images/2327473.jpg,1,1,0
2240,images/2402490.jpg,1,1,0
2241,images/2379746.jpg,1,1,0
2242,images/498087.jpg,1,1,0
2243,images/498086.jpg,1,1,0
2244,images/2417912.jpg,1,1,0
2245,images/2370932.jpg,1,1,0
2246,images/2342313.jpg,1,1,0
2247,images/2322074.jpg,1,1,0
2248,images/2317781.jpg,1,1,0
2249,images/1954.jpg,1,1,0
2250,images/1953.jpg,1,1,0
2251,images/2337423.jpg,1,1,0
2252,images/2396089.jpg,1,1,0
2253,images/2395480.jpg,1,1,0
2254,images/2316789.jpg,1,1,0
2255,images/2327601.jpg,1,1,0
2256,images/2322389.jpg,1,1,0
2257,images/2386759.jpg,1,1,0
2258,images/2347315.jpg,1,1,0
2259,images/2363090.jpg,1,1,0
2260,images/2409487.jpg,1,1,0
2261,images/2326231.jpg,1,1,0
2262,images/2416835.jpg,1,1,0
2263,images/2357376.jpg,1,1,0
2264,images/2374112.jpg,1,1,0
2265,images/2340991.jpg,1,1,0
2266,images/2318206.jpg,1,1,0
2267,images/2348696.jpg,1,1,0
2268,images/3490.jpg,1,1,0
2269,images/2368819.jpg,1,1,0
2270,images/2319647.jpg,1,1,0
2271,images/2343417.jpg,1,1,0
2272,images/1159490.jpg,1,1,0
2273,images/2335507.jpg,1,1,0
2274,images/2357816.jpg,1,1,0
2275,images/2316841.jpg,1,1,0
2276,images/1573.jpg,1,1,0
2277,images/2333554.jpg,1,1,0
2278,images/2382989.jpg,1,1,0
2279,images/2334787.jpg,1,1,0
2280,images/2392394.jpg,1,1,0
2281,images/2399308.jpg,1,1,0
2282,images/2370170.jpg,1,1,0
2283,images/2335668.jpg,1,1,0
2284,images/2406910.jpg,1,1,0
2285,images/2399241.jpg,1,1,0
2286,images/2364842.jpg,1,1,0
2287,images/2377042.jpg,1,1,0
2288,images/2372937.jpg,1,1,0
2289,images/2321290.jpg,1,1,0
2290,images/2321293.jpg,1,1,0
2291,images/2408236.jpg,1,1,0
2292,images/2372930.jpg,1,1,0
2293,images/1159375.jpg,1,1,0
2294,images/2402807.jpg,1,1,0
2295,images/2342915.jpg,1,1,0
2296,images/2327299.jpg,1,1,0
2297,images/2327297.jpg,1,1,0
2298,images/2384596.jpg,1,1,0
2299,images/460.jpg,1,1,0
2300,images/2360070.jpg,1,1,0
2301,images/2379156.jpg,1,1,0
2302,images/2353934.jpg,1,1,0
2303,images/2353250.jpg,1,1,0
2304,images/2369305.jpg,1,1,0
2305,images/2364308.jpg,1,1,0
2306,images/2399721.jpg,1,1,0
2307,images/2374709.jpg,1,1,0
2308,images/2410533.jpg,1,1,0
2309,images/2362466.jpg,1,1,0
2310,images/2355963.jpg,1,1,0
2311,images/2383830.jpg,1,1,0
2312,images/2383836.jpg,1,1,0
2313,images/2383838.jpg,1,1,0
2314,images/2388771.jpg,1,1,0
2315,images/2322224.jpg,1,1,0
2316,images/2404632.jpg,1,1,0
2317,images/2395721.jpg,1,1,0
2318,images/2417239.jpg,1,1,0
2319,images/2408515.jpg,1,1,0
2320,images/1160253.jpg,1,1,0
2321,images/2389424.jpg,1,1,0
2322,images/2392492.jpg,1,1,0
2323,images/2346244.jpg,1,1,0
2324,images/2392023.jpg,1,1,0
2325,images/2357236.jpg,1,1,0
2326,images/2409142.jpg,1,1,0
2327,images/2408438.jpg,1,1,0
2328,images/2404720.jpg,1,1,0
2329,images/2404722.jpg,1,1,0
2330,images/2356184.jpg,1,1,0
2331,images/713301.jpg,1,1,0
2332,images/2404090.jpg,1,1,0
2333,images/3282.jpg,1,1,0
2334,images/150332.jpg,1,1,0
2335,images/2344485.jpg,1,1,0
2336,images/2344486.jpg,1,1,0
2337,images/2319432.jpg,1,1,0
2338,images/2387813.jpg,1,1,0
2339,images/2345282.jpg,1,1,0
2340,images/2343621.jpg,1,1,0
2341,images/2343623.jpg,1,1,0
2342,images/1159266.jpg,1,1,0
2343,images/1159265.jpg,1,1,0
2344,images/2360242.jpg,1,1,0
2345,images/2323572.jpg,1,1,0
2346,images/2318103.jpg,1,1,0
2347,images/2375867.jpg,1,1,0
2348,images/2342296.jpg,1,1,0
2349,images/2354246.jpg,1,1,0
2350,images/2354243.jpg,1,1,0
2351,images/2391776.jpg,1,1,0
2352,images/2378134.jpg,1,1,0
2353,images/2408378.jpg,1,1,0
2354,images/2365988.jpg,1,1,0
2355,images/1071.jpg,1,1,0
2356,images/2402611.jpg,1,1,0
2357,images/2360721.jpg,1,1,0
2358,images/2360728.jpg,1,1,0
2359,images/497912.jpg,1,1,0
2360,images/2414355.jpg,1,1,0
2361,images/2353778.jpg,1,1,0
2362,images/2352792.jpg,1,1,0
2363,images/2389323.jpg,1,1,0
2364,images/2397077.jpg,1,1,0
2365,images/2391898.jpg,1,1,0
2366,images/2398576.jpg,1,1,0
2367,images/2396382.jpg,1,1,0
2368,images/1537.jpg,1,1,0
2369,images/2393235.jpg,1,1,0
2370,images/2354482.jpg,1,1,0
2371,images/2319568.jpg,1,1,0
2372,images/107983.jpg,1,1,0
2373,images/2319975.jpg,1,1,0
2374,images/2337057.jpg,1,1,0
2375,images/3724.jpg,1,1,0
2376,images/2318620.jpg,1,1,0
2377,images/2385178.jpg,1,1,0
2378,images/2385172.jpg,1,1,0
2379,images/2385174.jpg,1,1,0
2380,images/2344363.jpg,1,1,0
2381,images/2344367.jpg,1,1,0
2382,images/285870.jpg,1,1,0
2383,images/2321380.jpg,1,1,0
2384,images/2392564.jpg,1,1,0
2385,images/2400962.jpg,1,1,0
2386,images/2372621.jpg,1,1,0
2387,images/2402185.jpg,1,1,0
2388,images/1592865.jpg,1,1,0
2389,images/1593194.jpg,1,1,0
2390,images/1592066.jpg,1,1,0
2391,images/2406601.jpg,1,1,0
2392,images/2324862.jpg,1,1,0
2393,images/2386553.jpg,1,1,0
2394,images/1502.jpg,1,1,0
2395,images/2385027.jpg,1,1,0
2396,images/1592004.jpg,1,1,0
2397,images/2399951.jpg,1,1,0
2398,images/2336778.jpg,1,1,0
2399,images/2336500.jpg,1,1,0
2400,images/2320764.jpg,1,1,0
2401,images/2412356.jpg,1,1,0
2402,images/2365084.jpg,1,1,0
2403,images/2355534.jpg,1,1,0
2404,images/2327935.jpg,1,1,0
2405,images/2316709.jpg,1,1,0
2406,images/2400136.jpg,1,1,0
2407,images/2360959.jpg,1,1,0
2408,images/1592456.jpg,1,1,0
2409,images/1592458.jpg,1,1,0
2410,images/2357372.jpg,1,1,0
2411,images/2392520.jpg,1,1,0
2412,images/2324052.jpg,1,1,0
2413,images/2350012.jpg,1,1,0
2414,images/2410055.jpg,1,1,0
2415,images/2417708.jpg,1,1,0
2416,images/2352320.jpg,1,1,0
2417,images/983.jpg,1,1,0
2418,images/2396992.jpg,1,1,0
2419,images/2338078.jpg,1,1,0
2420,images/2346503.jpg,1,1,0
2421,images/2344565.jpg,1,1,0
2422,images/2670.jpg,1,1,0
2423,images/2672.jpg,1,1,0
2424,images/2355672.jpg,1,1,0
2425,images/3179.jpg,1,1,0
2426,images/2362001.jpg,1,1,0
2427,images/2377853.jpg,1,1,0
2428,images/3175.jpg,1,1,0
2429,images/2346954.jpg,1,1,0
2430,images/2589.jpg,1,1,0
2431,images/2351000.jpg,1,1,0
2432,images/2354079.jpg,1,1,0
2433,images/2351009.jpg,1,1,0
2434,images/2350752.jpg,1,1,0
2435,images/2341187.jpg,1,1,0
2436,images/109.jpg,1,1,0
2437,images/2400334.jpg,1,1,0
2438,images/2378817.jpg,1,1,0
2439,images/2328944.jpg,1,1,0
2440,images/1592129.jpg,1,1,0
2441,images/1592124.jpg,1,1,0
2442,images/2404308.jpg,1,1,0
2443,images/2371471.jpg,1,1,0
2444,images/2405943.jpg,1,1,0
2445,images/2371781.jpg,1,1,0
2446,images/2409321.jpg,1,1,0
2447,images/2370431.jpg,1,1,0
2448,images/2370437.jpg,1,1,0
2449,images/2323912.jpg,1,1,0
2450,images/2336597.jpg,1,1,0
2451,images/498119.jpg,1,1,0
2452,images/248.jpg,1,1,0
2453,images/2415548.jpg,1,1,0
2454,images/2361773.jpg,1,1,0
2455,images/2388242.jpg,1,1,0
2456,images/2376647.jpg,1,1,0
2457,images/2376646.jpg,1,1,0
2458,images/2347743.jpg,1,1,0
2459,images/1325.jpg,1,1,0
2460,images/2361060.jpg,1,1,0
2461,images/1593033.jpg,1,1,0
2462,images/2391759.jpg,1,1,0
2463,images/2389503.jpg,1,1,0
2464,images/2322841.jpg,1,1,0
2465,images/2355878.jpg,1,1,0
2466,images/2367799.jpg,1,1,0
2467,images/2392319.jpg,1,1,0
2468,images/2339263.jpg,1,1,0
2469,images/2392718.jpg,1,1,0
2470,images/2410242.jpg,1,1,0
2471,images/2397135.jpg,1,1,0
2472,images/2360618.jpg,1,1,0
2473,images/2383397.jpg,1,1,0
2474,images/2398039.jpg,1,1,0
2475,images/1159590.jpg,1,1,0
2476,images/2398034.jpg,1,1,0
2477,images/2334860.jpg,1,1,0
2478,images/2334862.jpg,1,1,0
2479,images/286047.jpg,1,1,0
2480,images/1160031.jpg,1,1,0
2481,images/2357774.jpg,1,1,0
2482,images/2404565.jpg,1,1,0
2483,images/2352310.jpg,1,1,0
2484,images/2386093.jpg,1,1,0
2485,images/2374265.jpg,1,1,0
2486,images/2406721.jpg,1,1,0
2487,images/2337328.jpg,1,1,0
2488,images/2324752.jpg,1,1,0
2489,images/1592082.jpg,1,1,0
2490,images/1592081.jpg,1,1,0
2491,images/2385666.jpg,1,1,0
2492,images/2324130.jpg,1,1,0
2493,images/2332453.jpg,1,1,0
2494,images/1593023.jpg,1,1,0
2495,images/2371625.jpg,1,1,0
2496,images/2376904.jpg,1,1,0
2497,images/2380907.jpg,1,1,0
2498,images/2380908.jpg,1,1,0
2499,images/2367413.jpg,1,1,0
2500,images/2353444.jpg,1,1,0
2501,images/2353449.jpg,1,1,0
2502,images/2406597.jpg,1,1,0
2503,images/2413037.jpg,1,1,0
2504,images/498317.jpg,1,1,0
2505,images/498316.jpg,1,1,0
2506,images/2355846.jpg,1,1,0
2507,images/2341673.jpg,1,1,0
2508,images/2412851.jpg,1,1,0
2509,images/2362699.jpg,1,1,0
2510,images/2357745.jpg,1,1,0
2511,images/2390276.jpg,1,1,0
2512,images/2398060.jpg,1,1,0
2513,images/2342061.jpg,1,1,0
2514,images/2322493.jpg,1,1,0
2515,images/2358711.jpg,1,1,0
2516,images/2362524.jpg,1,1,0
2517,images/2347394.jpg,1,1,0
2518,images/2377531.jpg,1,1,0
2519,images/2388769.jpg,1,1,0
2520,images/2396351.jpg,1,1,0
2521,images/2373041.jpg,1,1,0
2522,images/2359248.jpg,1,1,0
2523,images/2357928.jpg,1,1,0
2524,images/2357922.jpg,1,1,0
2525,images/2346277.jpg,1,1,0
2526,images/2360526.jpg,1,1,0
2527,images/2377347.jpg,1,1,0
2528,images/2371354.jpg,1,1,0
2529,images/2342546.jpg,1,1,0
2530,images/2342543.jpg,1,1,0
2531,images/2338910.jpg,1,1,0
2532,images/2370001.jpg,1,1,0
2533,images/713821.jpg,1,1,0
2534,images/2331958.jpg,1,1,0
2535,images/2402320.jpg,1,1,0
2536,images/2329527.jpg,1,1,0
2537,images/2384474.jpg,1,1,0
2538,images/1583.jpg,1,1,0
2539,images/2400711.jpg,1,1,0
2540,images/2401886.jpg,1,1,0
2541,images/2326724.jpg,1,1,0
2542,images/2324957.jpg,1,1,0
2543,images/2372091.jpg,1,1,0
2544,images/2406009.jpg,1,1,0
2545,images/713900.jpg,1,1,0
2546,images/2338237.jpg,1,1,0
2547,images/2360643.jpg,1,1,0
2548,images/2362613.jpg,1,1,0
2549,images/2325967.jpg,1,1,0
2550,images/3098.jpg,1,1,0
2551,images/2411096.jpg,1,1,0
2552,images/2388660.jpg,1,1,0
2553,images/2415789.jpg,1,1,0
2554,images/2347278.jpg,1,1,0
2555,images/904.jpg,1,1,0
2556,images/2413207.jpg,1,1,0
2557,images/2384646.jpg,1,1,0
2558,images/2410574.jpg,1,1,0
2559,images/2410491.jpg,1,1,0
2560,images/2341544.jpg,1,1,0
2561,images/2398181.jpg,1,1,0
2562,images/2397915.jpg,1,1,0
2563,images/2383491.jpg,1,1,0
2564,images/2402288.jpg,1,1,0
2565,images/2392807.jpg,1,1,0
2566,images/2345516.jpg,1,1,0
2567,images/2349616.jpg,1,1,0
2568,images/2360301.jpg,1,1,0
2569,images/2348275.jpg,1,1,0
2570,images/2345804.jpg,1,1,0
2571,images/2374634.jpg,1,1,0
2572,images/2402282.jpg,1,1,0
2573,images/2396497.jpg,1,1,0
2574,images/2376465.jpg,1,1,0
2575,images/2376464.jpg,1,1,0
2576,images/2360483.jpg,1,1,0
2577,images/2380267.jpg,1,1,0
2578,images/2360489.jpg,1,1,0
2579,images/2381423.jpg,1,1,0
2580,images/2324321.jpg,1,1,0
2581,images/2417927.jpg,1,1,0
2582,images/2378538.jpg,1,1,0
2583,images/2370482.jpg,1,1,0
2584,images/2336447.jpg,1,1,0
2585,images/2328089.jpg,1,1,0
2586,images/2364565.jpg,1,1,0
2587,images/2377660.jpg,1,1,0
2588,images/2398439.jpg,1,1,0
2589,images/1592792.jpg,1,1,0
2590,images/2394727.jpg,1,1,0
2591,images/2394099.jpg,1,1,0
2592,images/2411931.jpg,1,1,0
2593,images/1672.jpg,1,1,0
2594,images/2412370.jpg,1,1,0
2595,images/308.jpg,1,1,0
2596,images/2366287.jpg,1,1,0
2597,images/2327229.jpg,1,1,0
2598,images/2346460.jpg,1,1,0
2599,images/498378.jpg,1,1,0
2600,images/2341857.jpg,1,1,0
2601,images/498370.jpg,1,1,0
2602,images/498373.jpg,1,1,0
2603,images/2349944.jpg,1,1,0
2604,images/2411118.jpg,1,1,0
2605,images/2363968.jpg,1,1,0
2606,images/2317078.jpg,1,1,0
2607,images/2347923.jpg,1,1,0
2608,images/2353573.jpg,1,1,0
2609,images/2358497.jpg,1,1,0
2610,images/2315962.jpg,1,1,0
2611,images/2341280.jpg,1,1,0
2612,images/2391967.jpg,1,1,0
2613,images/2342778.jpg,1,1,0
2614,images/449.jpg,1,1,0
2615,images/443.jpg,1,1,0
2616,images/2383517.jpg,1,1,0
2617,images/2350149.jpg,1,1,0
2618,images/713215.jpg,1,1,0
2619,images/2350147.jpg,1,1,0
2620,images/2409779.jpg,1,1,0
2621,images/2396724.jpg,1,1,0
2622,images/2392610.jpg,1,1,0
2623,images/2370476.jpg,1,1,0
2624,images/4460.jpg,1,1,0
2625,images/2387515.jpg,1,1,0
2626,images/2387513.jpg,1,1,0
2627,images/2328865.jpg,1,1,0
2628,images/2374404.jpg,1,1,0
2629,images/2408919.jpg,1,1,0
2630,images/588.jpg,1,1,0
2631,images/2386267.jpg,1,1,0
2632,images/2409213.jpg,1,1,0
2633,images/2402070.jpg,1,1,0
2634,images/2402075.jpg,1,1,0
2635,images/1592235.jpg,1,1,0
2636,images/2337951.jpg,1,1,0
2637,images/2339183.jpg,1,1,0
2638,images/2346147.jpg,1,1,0
2639,images/2378093.jpg,1,1,0
2640,images/2330735.jpg,1,1,0
2641,images/2355224.jpg,1,1,0
2642,images/2395642.jpg,1,1,0
2643,images/2395644.jpg,1,1,0
2644,images/2379877.jpg,1,1,0
2645,images/941.jpg,1,1,0
2646,images/2389050.jpg,1,1,0
2647,images/2322144.jpg,1,1,0
2648,images/2389586.jpg,1,1,0
2649,images/2325691.jpg,1,1,0
2650,images/2349072.jpg,1,1,0
2651,images/2329727.jpg,1,1,0
2652,images/2390964.jpg,1,1,0
2653,images/2390968.jpg,1,1,0
2654,images/2342526.jpg,1,1,0
2655,images/2392187.jpg,1,1,0
2656,images/2396601.jpg,1,1,0
2657,images/2362950.jpg,1,1,0
2658,images/2410475.jpg,1,1,0
2659,images/2316397.jpg,1,1,0
2660,images/2410479.jpg,1,1,0
2661,images/2414547.jpg,1,1,0
2662,images/2395234.jpg,1,1,0
2663,images/2339458.jpg,1,1,0
2664,images/2343257.jpg,1,1,0
2665,images/2411704.jpg,1,1,0
2666,images/1159302.jpg,1,1,0
2667,images/2333711.jpg,1,1,0
2668,images/2334940.jpg,1,1,0
2669,images/2409869.jpg,1,1,0
2670,images/2380386.jpg,1,1,0
2671,images/285875.jpg,1,1,0
2672,images/49.jpg,1,1,0
2673,images/713189.jpg,1,1,0
2674,images/2331668.jpg,1,1,0
2675,images/1160171.jpg,1,1,0
2676,images/2339849.jpg,1,1,0
2677,images/3570.jpg,1,1,0
2678,images/2416827.jpg,1,1,0
2679,images/2364933.jpg,1,1,0
2680,images/2364937.jpg,1,1,0
2681,images/2404141.jpg,1,1,0
2682,images/2407027.jpg,1,1,0
2683,images/2338822.jpg,1,1,0
2684,images/2355916.jpg,1,1,0
2685,images/2406375.jpg,1,1,0
2686,images/2403269.jpg,1,1,0
2687,images/2332909.jpg,1,1,0
2688,images/2386543.jpg,1,1,0
2689,images/2372010.jpg,1,1,0
2690,images/2402137.jpg,1,1,0
2691,images/2412622.jpg,1,1,0
2692,images/1593141.jpg,1,1,0
2693,images/2407569.jpg,1,1,0
2694,images/2364665.jpg,1,1,0
2695,images/2371090.jpg,1,1,0
2696,images/150540.jpg,1,1,0
2697,images/2378119.jpg,1,1,0
2698,images/2370324.jpg,1,1,0
2699,images/2323865.jpg,1,1,0
2700,images/1159635.jpg,1,1,0
2701,images/2348263.jpg,1,1,0
2702,images/2328175.jpg,1,1,0
2703,images/2872.jpg,1,1,0
2704,images/2876.jpg,1,1,0
2705,images/2350155.jpg,1,1,0
2706,images/2409308.jpg,1,1,0
2707,images/2343546.jpg,1,1,0
2708,images/2360403.jpg,1,1,0
2709,images/2360406.jpg,1,1,0
2710,images/2333520.jpg,1,1,0
2711,images/57.jpg,1,1,0
2712,images/2342461.jpg,1,1,0
2713,images/2381552.jpg,1,1,0
2714,images/2386156.jpg,1,1,0
2715,images/2356824.jpg,1,1,0
2716,images/2343423.jpg,1,1,0
2717,images/2380240.jpg,1,1,0
2718,images/2322519.jpg,1,1,0
2719,images/1592719.jpg,1,1,0
2720,images/2326734.jpg,1,1,0
2721,images/2365838.jpg,1,1,0
2722,images/2345730.jpg,1,1,0
2723,images/2327555.jpg,1,1,0
2724,images/2366565.jpg,1,1,0
2725,images/2412455.jpg,1,1,0
2726,images/2412454.jpg,1,1,0
2727,images/3060.jpg,1,1,0
2728,images/2342044.jpg,1,1,0
2729,images/2331433.jpg,1,1,0
2730,images/2226.jpg,1,1,0
2731,images/2357429.jpg,1,1,0
2732,images/2369330.jpg,1,1,0
2733,images/2319303.jpg,1,1,0
2734,images/2387683.jpg,1,1,0
2735,images/2334021.jpg,1,1,0
2736,images/2361814.jpg,1,1,0
2737,images/2389294.jpg,1,1,0
2738,images/2356711.jpg,1,1,0
2739,images/2372575.jpg,1,1,0
2740,images/2374483.jpg,1,1,0
2741,images/2408444.jpg,1,1,0
2742,images/4976.jpg,1,1,0
2743,images/3274.jpg,1,1,0
2744,images/2342947.jpg,1,1,0
2745,images/285901.jpg,1,1,0
2746,images/712986.jpg,1,1,0
2747,images/1159816.jpg,1,1,0
2748,images/2329887.jpg,1,1,0
2749,images/2345700.jpg,1,1,0
2750,images/2320139.jpg,1,1,0
2751,images/2322098.jpg,1,1,0
2752,images/2321877.jpg,1,1,0
2753,images/713614.jpg,1,1,0
2754,images/2331177.jpg,1,1,0
2755,images/2401066.jpg,1,1,0
2756,images/2327846.jpg,1,1,0
2757,images/2365312.jpg,1,1,0
2758,images/2414358.jpg,1,1,0
2759,images/1592692.jpg,1,1,0
2760,images/2350138.jpg,1,1,0
2761,images/2322728.jpg,1,1,0
2762,images/2346119.jpg,1,1,0
2763,images/2407443.jpg,1,1,0
2764,images/2414830.jpg,1,1,0
2765,images/2320868.jpg,1,1,0
2766,images/2346702.jpg,1,1,0
2767,images/2315556.jpg,1,1,0
2768,images/473.jpg,1,1,0
2769,images/2392525.jpg,1,1,0
2770,images/2324182.jpg,1,1,0
2771,images/2414093.jpg,1,1,0
2772,images/2378603.jpg,1,1,0
2773,images/2384.jpg,1,1,0
2774,images/2326859.jpg,1,1,0
2775,images/2351948.jpg,1,1,0
2776,images/2322352.jpg,1,1,0
2777,images/619.jpg,1,1,0
2778,images/2359075.jpg,1,1,0
2779,images/2404825.jpg,1,1,0
2780,images/2409631.jpg,1,1,0
2781,images/2322413.jpg,1,1,0
2782,images/2375387.jpg,1,1,0
2783,images/2356503.jpg,1,1,0
2784,images/2375653.jpg,1,1,0
2785,images/2381365.jpg,1,1,0
2786,images/2320153.jpg,1,1,0
2787,images/2338205.jpg,1,1,0
2788,images/2385781.jpg,1,1,0
2789,images/1159993.jpg,1,1,0
2790,images/2323392.jpg,1,1,0
2791,images/2383209.jpg,1,1,0
2792,images/1159668.jpg,1,1,0
2793,images/771.jpg,1,1,0
2794,images/1159661.jpg,1,1,0
2795,images/2327101.jpg,1,1,0
2796,images/2371545.jpg,1,1,0
2797,images/2413174.jpg,1,1,0
2798,images/498037.jpg,1,1,0
2799,images/2364764.jpg,1,1,0
2800,images/2335010.jpg,1,1,0
2801,images/2330078.jpg,1,1,0
2802,images/2325246.jpg,1,1,0
2803,images/2349708.jpg,1,1,0
2804,images/2400168.jpg,1,1,0
2805,images/2322687.jpg,1,1,0
2806,images/285674.jpg,1,1,0
2807,images/2410987.jpg,1,1,0
2808,images/2345526.jpg,1,1,0
2809,images/2324538.jpg,1,1,0
2810,images/2417191.jpg,1,1,0
2811,images/2350024.jpg,1,1,0
2812,images/2414421.jpg,1,1,0
2813,images/2411505.jpg,1,1,0
2814,images/2373908.jpg,1,1,0
2815,images/2334148.jpg,1,1,0
2816,images/1593118.jpg,1,1,0
2817,images/1159469.jpg,1,1,0
2818,images/2333615.jpg,1,1,0
2819,images/713758.jpg,1,1,0
2820,images/2345197.jpg,1,1,0
2821,images/2359660.jpg,1,1,0
2822,images/2381934.jpg,1,1,0
2823,images/2370592.jpg,1,1,0
2824,images/2334106.jpg,1,1,0
2825,images/1469.jpg,1,1,0
2826,images/2328535.jpg,1,1,0
2827,images/713823.jpg,1,1,0
2828,images/2359552.jpg,1,1,0
2829,images/2347407.jpg,1,1,0
2830,images/713828.jpg,1,1,0
2831,images/2387421.jpg,1,1,0
2832,images/2356330.jpg,1,1,0
2833,images/1592079.jpg,1,1,0
2834,images/2400363.jpg,1,1,0
2835,images/2366291.jpg,1,1,0
2836,images/2318993.jpg,1,1,0
2837,images/2330792.jpg,1,1,0
2838,images/2336140.jpg,1,1,0
2839,images/2372110.jpg,1,1,0
2840,images/2396433.jpg,1,1,0
2841,images/2360929.jpg,1,1,0
2842,images/713787.jpg,1,1,0
2843,images/2360925.jpg,1,1,0
2844,images/2354620.jpg,1,1,0
2845,images/3178.jpg,1,1,0
2846,images/2317389.jpg,1,1,0
2847,images/2365401.jpg,1,1,0
2848,images/2388437.jpg,1,1,0
2849,images/2355316.jpg,1,1,0
2850,images/2327752.jpg,1,1,0
2851,images/2363767.jpg,1,1,0
2852,images/2316524.jpg,1,1,0
2853,images/2325458.jpg,1,1,0
2854,images/2349264.jpg,1,1,0
2855,images/3766.jpg,1,1,0
2856,images/3445.jpg,1,1,0
2857,images/2385376.jpg,1,1,0
2858,images/1861.jpg,1,1,0
2859,images/2345785.jpg,1,1,0
2860,images/2348982.jpg,1,1,0
2861,images/2333403.jpg,1,1,0
2862,images/2377450.jpg,1,1,0
2863,images/2354076.jpg,1,1,0
2864,images/2342258.jpg,1,1,0
2865,images/1591978.jpg,1,1,0
2866,images/1160002.jpg,1,1,0
2867,images/2331715.jpg,1,1,0
2868,images/2374896.jpg,1,1,0
2869,images/2357741.jpg,1,1,0
2870,images/2404558.jpg,1,1,0
2871,images/2374239.jpg,1,1,0
2872,images/2337711.jpg,1,1,0
2873,images/2407110.jpg,1,1,0
2874,images/2380476.jpg,1,1,0
2875,images/2380472.jpg,1,1,0
2876,images/2349175.jpg,1,1,0
2877,images/2327342.jpg,1,1,0
2878,images/2360884.jpg,1,1,0
